1,1,53.68,58.71,124.10999999999999,59.68,1,1,1.0
2,1,35.7,58.71,120.3,59.68,1,1,1.0
3,1,20.5,55.9,113.69999999999999,58.699999999999996,1,1,1.0
4,1,3.4,52.1,110.0,56.800000000000004,1,1,1.0
5,1,0.6,52.1,96.7,48.300000000000004,1,1,1.0
6,1,0.6,46.4,75.9,54.00000000000001,1,1,1.0
7,1,0.6,45.5,56.0,47.3,1,1,1.0
8,1,0.6,45.5,39.9,47.3,1,1,1.0
9,1,0.6,45.5,29.5,47.3,1,1,1.0
11,2,870.32,179.78,89.67999999999995,88.1,1,1,1.0
12,2,821.1,169.4,138.89999999999998,89.99999999999997,1,1,1.0
13,2,784.72,162.86,174.07999999999993,89.91,1,1,1.0
14,2,735.1,150.6,224.10000000000002,120.20000000000002,1,1,1.0
15,2,696.6,144.78,263.4,116.30999999999997,1,1,1.0
16,2,662.41,138.95,256.58000000000004,112.43,1,1,1.0
17,2,628.23,133.13,249.74,108.53,1,1,1.0
18,2,594.04,127.3,242.92000000000007,104.64999999999999,1,1,1.0
19,2,559.86,121.48,236.08000000000004,100.76,1,1,1.0
20,2,525.67,115.65,229.26,96.88,1,1,1.0
21,2,491.49,109.83,222.41999999999996,92.98,1,1,1.0
22,2,457.3,104.0,215.59999999999997,89.1,1,1,1.0
23,2,431.2,100.02,207.37000000000006,87.02,1,1,1.0
24,2,405.1,96.04,199.14999999999998,84.93999999999998,1,1,1.0
25,2,379.0,92.06,190.91999999999996,82.85999999999999,1,1,1.0
26,2,352.9,88.08,182.70000000000005,80.78000000000002,1,1,1.0
27,2,332.72,84.1,177.60999999999996,78.70000000000002,1,1,1.0
28,2,312.53,80.12,172.54000000000002,76.62,1,1,1.0
29,2,292.35,76.14,167.45,74.54,1,1,1.0
29,3,911.05,187.36,48.950000000000045,68.20999999999998,1,1,1.0
30,2,272.17,72.16,162.35999999999996,72.46000000000001,1,1,1.0
30,3,861.8,169.4,98.20000000000005,86.16999999999999,1,1,1.0
31,2,251.98,68.18,157.29,70.38,1,1,1.0
31,3,815.4,158.0,144.60000000000002,90.9,1,1,1.0
32,2,231.8,64.2,152.2,68.3,1,1,1.0
32,3,769.0,139.0,191.0,109.9,1,1,1.0
33,2,217.59,61.93,148.22,70.57,1,1,1.0
33,3,728.73,130.0,222.24,110.85,1,1,1.0
34,2,203.38,59.66,144.24,72.84,1,1,1.0
34,3,688.47,120.99,253.47000000000003,111.8,1,1,1.0
35,2,189.17,57.39,140.26000000000002,75.11,1,1,1.0
35,3,648.7,120.99,244.0,101.41000000000001,1,1,1.0
36,2,174.96,55.12,136.28,77.38,1,1,1.0
36,3,613.6,108.7,227.89999999999998,101.39999999999999,1,1,1.0
37,2,160.75,52.85,132.3,79.65,1,1,1.0
37,3,578.5,108.7,216.60000000000002,101.39999999999999,1,1,1.0
38,2,146.54,50.58,128.32000000000002,81.92,1,1,1.0
38,3,540.6,97.33,216.60000000000002,101.39999999999999,1,1,1.0
39,2,132.33,48.31,124.34,84.19,1,1,1.0
39,3,507.45,87.86,216.59999999999997,101.39999999999999,1,1,1.0
40,2,118.12,46.04,120.35999999999999,86.46000000000001,1,1,1.0
40,3,470.5,81.23,216.60000000000002,101.39999999999999,1,1,1.0
41,2,103.91,43.77,116.38,88.72999999999999,1,1,1.0
41,3,446.8,82.2,204.3,89.99999999999999,1,1,1.0
42,2,89.7,41.5,112.39999999999999,91.0,1,1,1.0
42,3,423.12,76.52,185.38,90.00000000000001,1,1,1.0
43,2,76.44,33.92,112.4,63.480000000000004,1,1,1.0
43,3,399.43,67.99,181.57,90.00000000000001,1,1,1.0
44,2,66.96,33.92,112.40000000000002,63.480000000000004,1,1,1.0
44,3,368.17,62.31,181.57,90.0,1,1,1.0
45,2,55.59,32.97,112.4,63.480000000000004,1,1,1.0
45,3,346.38,58.5,166.41999999999996,86.22999999999999,1,1,1.0
46,2,40.44,29.18,112.4,63.48,1,1,1.0
46,3,321.75,56.61,166.42000000000002,86.23,1,1,1.0
47,2,31.91,28.24,106.69,63.480000000000004,1,1,1.0
47,3,303.75,52.82,156.95,78.68,1,1,1.0
48,2,21.49,23.5,106.69000000000001,63.480000000000004,1,1,1.0
48,3,283.85,50.92,156.95,78.67999999999999,1,1,1.0
49,2,21.49,23.5,90.61,63.480000000000004,1,1,1.0
49,3,261.12,50.0,149.38,74.87,1,1,1.0
50,2,6.33,19.71,90.61,63.48,1,1,1.0
50,3,245.01,50.0,149.39,74.87,1,1,1.0
51,2,0.0,18.76,90.31,63.47999999999999,1,1,1.0
51,3,225.12,43.37,139.88,74.87,1,1,1.0
52,2,0.0,18.76,81.8,53.03999999999999,1,1,1.0
52,3,209.96,39.58,139.87999999999997,74.87,1,1,1.0
53,2,0.0,18.76,71.4,53.03999999999999,1,1,1.0
53,3,194.8,36.74,126.59999999999997,74.85999999999999,1,1,1.0
54,2,0.0,18.76,62.9,53.03999999999999,1,1,1.0
54,3,182.49,35.79,117.20999999999998,74.87,1,1,1.0
55,2,0.0,18.76,50.6,53.03999999999999,1,1,1.0
55,3,165.43,32.95,117.21999999999997,74.86,1,1,1.0
56,2,0.0,18.76,44.0,53.03999999999999,1,1,1.0
56,3,154.1,32.95,113.4,64.45,1,1,1.0
57,2,0.0,18.76,34.5,53.03999999999999,1,1,1.0
57,3,141.78,34.84,113.4,64.45,1,1,1.0
58,2,0.0,18.76,26.9,53.03999999999999,1,1,1.0
58,3,126.63,34.84,113.4,64.45,1,1,1.0
59,2,0.0,18.76,19.3,53.03999999999999,1,1,1.0
59,3,112.42,32.95,113.39999999999999,64.45,1,1,1.0
60,3,102.0,29.16,102.0,64.45,1,1,1.0
